date,away_abbr,away_name,away_score,home_abbr,home_name,home_score,year,neutral,away_short_rest,away_long_rest,home_short_rest,home_long_rest,dvoa,home_off_dvoa,away_off_dvoa,sp_dvoa,team_rankings_rating,strength_of_schedule,away_points_per_play,away_yards_per_play,away_yards_per_rush,away_yards_per_pass,home_points_per_play,home_yards_per_play,home_yards_per_rush,home_yards_per_pass,result,close
October 28,pit,Pittsburgh,24,cin,Cincinnati,13,2007,0,0,0,0,0,-0.898367143788567,-0.7217560528192108,-0.666118678807028,0.1692925900833341,-1.1438389496741141,-0.15620551762833967,-1.3897986237668616,-0.925438003714671,-0.590271644774256,-1.3210563265306579,-0.5385025815598268,-1.229421630440735,-0.8403990154406609,-1.5365019494557766,-11,-4.0
October 28,clt,Indianapolis,31,car,Carolina,7,2007,0,0,0,0,1,-2.4469606415263536,-2.4521993172247347,1.3240597465083621,0.28326134125711633,-2.5043531974518656,-1.0967624160809173,-1.0303667314058078,-0.4186514875072518,1.1036032601764805,-1.1062337247537113,-2.470386153353913,-2.6748295532596034,-0.8548618363974044,-2.4900129547309655,-24,-7.0
October 28,rai,Oakland,9,oti,Tennessee,13,2007,0,0,0,0,0,1.959992158580004,0.3865604993253198,0.42844036022016785,1.1363298709049234,1.0513009496142989,0.6108472029437154,1.813560584196464,2.1651781750855736,0.14470065958825942,2.1198477227719374,0.5424490024553912,0.7059768767694082,1.5661314361025174,0.6387258134470005,4,6.5
October 28,det,Detroit,16,chi,Chicago,7,2007,0,0,0,0,0,1.225330891982038,0.3544503529057965,-0.0481239394275258,3.196272420056374,0.7083921131310378,-0.04926461317833197,0.037467874364005505,-1.322290513066314,-0.5972918020726331,-0.9787827663121373,0.9262395434075946,-0.17490463409229373,-1.5363250731814768,0.009667626042804134,-9,6.0
October 28,phi,Philadelphia,23,min,Minnesota,16,2007,0,0,0,0,0,-0.5046068480006353,-0.723385283394239,0.7068722995430226,1.967369322550251,-0.10851918293691343,-1.3772074984114473,1.4777282950111104,-0.3215825360729129,0.6768031396201972,-0.10399481343059257,-0.46925829007385594,0.4609815845737696,2.4651072045101174,-0.2717571299732444,-7,0.0
October 28,jax,Jacksonville,24,tam,Tampa Bay,23,2007,0,0,0,0,0,-0.3421380987499042,0.04951982093793034,2.653873478056651,0.0462427823742842,-0.8133595758350028,-2.708119327101878,0.4623648930631483,0.9789089988377929,-0.5621910155807474,0.7753352512302996,-0.5440824198643887,0.17871837859518747,0.10678615615608311,0.3010161062277437,-1,3.5
October 28,nor,New Orleans,31,sfo,San Francisco,10,2007,0,0,0,0,0,-1.1589638196178291,-0.637691261885899,-0.41380439464913776,2.077849773016688,-1.289478886682366,-0.44199469818203807,0.008857851200899963,-0.3215825360729129,1.3415738709989409,-0.6073853249818244,-0.3629925879126239,-0.35171614043603383,0.10678615615608311,-0.6855992367334975,-21,-2.0
October 28,was,Washington,7,nwe,New England,52,2007,0,0,0,0,0,2.2817449459278762,1.7848058797678408,0.5135876379148213,0.8510075268605942,2.5070316667361463,-0.7105640066833055,1.6931190440428234,0.9703322952234985,0.11662003039474966,1.1421905807812636,2.0086407112017817,0.726198844089381,-0.38126925059903133,0.6817538753019443,45,15.0
October 29,gnb,Green Bay,19,den,Denver,13,2007,0,0,1,0,0,-1.0417909603714595,0.4320370319922527,0.29880305487264447,-1.8001377352541295,-2.0703072896204686,0.7041309674900711,-2.908022579511387,-2.213064483203938,-2.0461759389025302,-1.9810216776352543,-1.369748116645642,0.35552988493892745,0.8075331542158125,0.13216125261811473,-6,3.0
November 4,crd,Arizona,10,tam,Tampa Bay,17,2007,0,0,1,0,0,1.5212223074575817,0.8844589593834519,1.0367471476311485,1.0621300428090008,0.5405614146553308,0.8817916662108356,0.601044711994293,1.3757615081894343,1.5795444818214022,1.039321391672137,0.8065355021968286,0.17871837859518747,-0.1348310770620179,0.3010161062277437,7,3.0
November 4,gnb,Green Bay,33,kan,Kansas City,22,2007,0,0,0,0,1,-1.9635123730355422,-1.3782301543735578,1.351354392884617,-1.5619831836975002,-2.2932436011575916,0.4189355756278358,-1.4212924025436466,-1.613497367369327,-1.311203634540016,-1.4239255156397859,-2.7486596691450838,-2.164617001548356,-2.2708186534736092,-1.5464256736246678,-11,2.5
November 4,cin,Cincinnati,21,buf,Buffalo,33,2007,0,0,0,0,0,-0.33480255094814737,0.47018050535970324,0.6461185830311076,1.2227639957893912,-0.5767368720080008,1.6488443867828906,-0.254633804768275,-1.520716767742135,-0.12837073772608987,-1.1353576058655022,-0.30597068729014465,0.10735857188629128,0.3532243296930997,-0.17573939640985137,12,-1.5
November 4,sfo,San Francisco,16,atl,Atlanta,20,2007,0,0,0,0,1,0.40750299976956006,-0.3080570755964769,-3.2896010606705737,-1.2142730403506652,0.06313373931911004,0.9810133176718223,0.43378251110922417,1.2572507977193657,-0.590271644774256,1.9787704289923251,-1.375641992204372,-0.8960205850732278,-0.850040896078491,-0.36114641886250526,4,3.5
November 4,car,Carolina,7,oti,Tennessee,20,2007,0,0,0,0,0,1.5257130395180964,-0.27443298527738447,0.6402069034901736,1.2040556882672377,0.8218228156328863,1.1776752545194071,1.9938443488069524,2.363604429761396,0.38267127041071963,2.6478200036556143,-1.1880302101855442,-1.3891871903215,-0.850040896078491,-0.6591233437215798,13,5.5
November 4,jax,Jacksonville,24,nor,New Orleans,41,2007,0,0,0,0,0,-1.6976107644323781,0.09963102332867946,-0.12954006024167364,-0.9496762514079821,-1.3038194612166738,-2.422923935239643,-2.043837405253901,-2.618493696169871,-1.0521725518224243,-2.752940441407671,-0.24667012422725454,0.566433284208616,-0.8403990154406609,0.17189403497829825,17,3.5
November 4,den,Denver,7,det,Detroit,44,2007,0,0,0,0,0,-1.3915165837657233,-0.06604710411610015,-1.2685628464358196,0.3748659539743665,-0.005004083787756408,0.518157227088823,-1.0618328689734065,-2.2173528350110825,-2.0251154670073985,-1.5067550471958153,1.4973278291244607,0.9711941362850198,1.3196932625655016,0.7281151023362615,37,3.0
November 4,sea,Seattle,30,cle,Cleveland,33,2007,0,0,1,0,0,-0.2667092345382256,-0.32917885739194985,-0.41380439464913776,1.4640717875993081,-0.6219268817167258,0.2204922727058618,-0.7903577104754027,-0.6256544457973668,-0.3733615058469272,-0.18228223320727577,-0.41750219050177195,0.16167243213221238,0.5803787419544562,-0.31148991233343065,3,1.5
November 4,htx,Houston,24,rai,Oakland,17,2007,0,0,0,0,0,-1.259981365233829,0.24018620362704501,-0.6709098723201684,-2.7671750160757163,-0.9832556907302541,0.1349277611485269,-2.1617737354138384,-2.120283883576746,-1.3463044210319017,-2.0101455587470456,-0.0787849957321014,-0.08649888092042224,1.0732550890284873,-0.4902684901119508,-7,3.0
November 4,nwe,New England,24,clt,Indianapolis,20,2007,0,0,0,0,0,-1.278924063172326,0.6941190314940883,4.211268458480545,-2.3252968179805134,-1.2905815117987096,-0.14492353249054013,-1.3322276730298597,-0.5114320871344435,0.3967115850074729,-0.9696985427534452,0.00586225998964629,0.35552988493892745,0.12124897711282656,0.09242847025793144,-4,-4.5
November 4,dal,Dallas,38,phi,Philadelphia,17,2007,0,0,1,0,0,-0.5822094945751033,-0.035706967021132074,1.6196191722879218,-1.3140338509269462,-0.6612292512255903,0.8990115382632664,-0.6012163839592071,-1.1152875547761991,0.15172081688663547,-1.370219865195549,-0.7679669355582792,-0.3314941731160582,1.5275639135512022,-1.0696701709870726,-21,-3.0
November 5,rav,Baltimore,7,pit,Pittsburgh,38,2007,0,0,1,0,0,1.1910558385728083,-0.48873386328741425,0.5078419727112853,-0.38769035185944845,1.830269675505372,-0.9107886756796688,2.034574235109418,2.963171545596007,0.13768050228988118,3.5763136069813957,1.640413937807843,-0.613757379094643,-2.7926206424611273,2.171638499597314,31,9.0
November 11,den,Denver,27,kan,Kansas City,11,2007,0,0,0,0,0,-0.9232623901663229,-0.6360620313108709,0.95348997825612,0.2666138850849894,-0.22794039532487942,-0.2423638178771378,0.33994129788189054,-1.018218603341863,-2.0251154670073985,-0.7639601645351892,-0.3006646854091255,-0.9673803917821214,-0.33788078772880303,-0.4339835389087413,-16,3.0
November 11,min,Minnesota,0,gnb,Green Bay,34,2007,0,0,0,0,0,0.882537586723471,0.9479589966719577,-0.011548710002206697,0.06642214302430471,0.785188609944866,-0.15026763071370833,0.6096683376261389,-0.22022523283142925,-2.4659559021604354,0.5850944187857949,0.28382173852665127,1.2364113958006266,-1.5941763570084513,1.3339926762233023,34,5.5
November 11,cle,Cleveland,28,pit,Pittsburgh,31,2007,0,0,0,0,0,0.4638908020040335,1.2391262982179012,1.8682815840216285,-2.193712148187833,0.8664615127834394,0.4118101113302781,0.1485286976458513,0.9789089988377929,-0.5762313301775016,1.728410623888526,0.8173811415517871,0.5834792306715912,1.3148723222465872,0.5029752975234242,3,9.0
November 11,buf,Buffalo,13,mia,Miami,10,2007,0,0,0,0,1,-0.8048234265536434,-0.38278213770739133,-2.196588711651791,-1.7094579812131088,-0.6049695782047021,0.042831573985097515,-1.098804940285318,-0.4315165429286887,-1.08727333831431,-0.9833248780914846,-1.2674920665181413,-0.08649888092042224,0.8364587961293017,-1.0067567751097295,-3,-2.5
November 11,atl,Atlanta,20,car,Carolina,13,2007,0,0,0,0,0,0.29000776000333994,0.16858186734037695,-1.140132756997166,-1.2518571856220082,0.7083406782879094,0.13136502899974795,1.3826621179961076,1.1687585498993194,0.8656326493540194,0.8736623285600785,-0.0223911696179544,-0.2803563337271374,0.3532243296930997,-0.8213497526570755,-7,3.0
November 11,phi,Philadelphia,33,was,Washington,25,2007,0,0,0,0,0,-0.2778732384682939,-0.7359130839919262,1.6190834591533976,1.3395073229918668,-0.28686823216661206,0.23889972214121902,0.9255142292802347,0.5777681376790024,-0.7931414691048325,1.1958962312255021,-1.442607621249933,-0.7021631322665145,-1.323633481876863,-0.2717571299732444,-8,2.5
November 11,jax,Jacksonville,28,oti,Tennessee,13,2007,0,0,0,0,0,-0.7315284281641421,-0.5643424083487465,2.969638879460243,-0.10531011407084123,-1.0140022562184137,-0.7117515840662317,0.08006284755715753,0.3793418830031817,-0.8071817837015858,0.4039378098999866,-1.3146506403787837,-0.7905688854383831,-0.3668064296422889,-0.47371632126892593,-15,5.0
November 11,cin,Cincinnati,21,rav,Baltimore,7,2007,0,0,0,0,0,-0.3200155764134294,0.24468009460133222,1.6752798913094795,0.18354413445137188,-0.7550859212376995,1.173518733679165,-1.5077349539268001,-0.021798978155608606,3.791481552207323,-2.2495499298564394,-0.4411580943979325,-0.2803563337271374,0.3532243296930997,-0.8213497526570755,-14,3.0
November 11,det,Detroit,21,crd,Arizona,31,2007,0,0,0,0,0,0.8310115710562276,1.5132719081918689,-1.3111855450418903,-0.20284254307006444,0.39628127697906534,-3.091348793042174,-1.1943942722664067,-0.42293983931439894,0.38267127041071963,-0.2359878836515114,1.9401450967160083,1.569812441168134,-0.3523436086855454,1.3008883385372525,10,2.5
November 11,chi,Chicago,17,rai,Oakland,6,2007,0,0,1,0,0,-1.1993842788530977,-1.8587580194096152,-2.185361515099607,-3.7379117316022255,-1.0291513175265365,-0.7153143162150106,-1.2048829847889402,-0.13602133681853168,0.3194898547253253,-0.4262287160960144,-1.1339552473424281,-0.08649888092042224,0.8316378558103852,-0.11945444520664139,-11,-3.5
November 12,sfo,San Francisco,0,sea,Seattle,24,2007,0,0,0,0,0,2.4086735534680495,1.1201121925398727,-1.3599236076486252,-0.9328176612382849,2.0918541743069308,0.030362011464371674,2.6001607689765036,2.7561685873058916,-0.10029010853257904,3.2786614736484196,0.2871631152214259,-0.31444822665308586,-1.323633481876863,0.6718301511330531,24,8.5
November 18,crd,Arizona,35,cin,Cincinnati,27,2007,0,0,0,0,0,0.7276546740943874,1.2728207779117577,-1.4425960041303845,0.8239754912523737,0.07239516042737215,1.0719219274523257,-1.4591385332324338,-1.322290513066314,0.5995814093380483,-1.189063256309739,1.3608038713387611,0.566433284208616,-1.082016248658762,0.688382319976078,-8,3.0
November 18,cle,Cleveland,33,rav,Baltimore,30,2007,0,0,0,0,0,-0.7239961522849713,-0.12640396693001132,1.4121760042164404,-1.8256551139639536,-0.9616162418209707,1.3624614175377288,-1.8266985374684328,-0.22022523283142925,2.3636578872725575,-1.9855637894146005,-0.9265364101386833,-0.5796654861686946,1.0780760293474017,-1.5629778424676928,-3,-1.0
November 18,mia,Miami,7,phi,Philadelphia,17,2007,0,0,0,0,0,1.6548329443135583,2.213990156012635,0.16292204130939447,-0.7948025844825357,1.931873662764371,0.9934828801925483,1.90888833869451,1.2658275013336582,0.6276620385315581,1.5336276796646753,1.6800280481776804,1.7636698939748476,2.7356500796417063,1.7114351658027454,10,9.5
November 18,nor,New Orleans,10,htx,Houston,23,2007,0,0,0,0,1,0.3098756508308157,1.4732431388244063,-1.0804202420567217,2.4459068072405676,0.18190076946264694,1.079047391749883,-1.0106142701484087,-1.520716767742135,-0.12837073772608987,-0.6073853249818244,1.7324122222580975,2.3622881988579647,-0.6036027225414755,2.6715746157520677,13,2.0
November 18,car,Carolina,17,gnb,Green Bay,31,2007,0,0,0,0,0,2.013683199163787,0.9595553735948122,-0.903535058927385,1.9401697567150014,2.070266160240776,0.32208907893270133,2.1212783639756148,1.7640373139267849,0.6276620385315581,1.9050251209949882,1.1912681549115334,0.9371022433590694,0.097144275518254,1.1485856537706483,14,10.0
November 18,kan,Kansas City,10,clt,Indianapolis,13,2007,0,0,0,0,0,2.3771001484651246,0.926046569951178,0.17486980039466649,-0.6095761114685476,2.587598952487162,0.5163758610144336,3.05005460519431,3.0602404970303416,2.5384470824096232,2.066142072327699,1.0610325115999741,0.9541481898220445,0.12124897711282656,1.204870604973858,3,14.5
November 18,tam,Tampa Bay,31,atl,Atlanta,7,2007,0,0,1,0,0,-2.1779726858083053,-2.3954049217102815,-0.8510772290765608,-0.10808469009952695,-1.749743519134049,0.7920706338132584,-0.9391476963091075,-1.1238642583904916,-0.590271644774256,-0.9250771158679001,-2.515225863943525,-2.392566347281019,-0.850040896078491,-2.400623665841706,-24,-3.0
November 18,rai,Oakland,22,min,Minnesota,29,2007,0,0,0,0,0,1.5607438461426208,0.5870053088883163,-1.2439467657321874,1.7641918704633077,1.4748799415348328,-0.054608711401500115,2.0047116069494595,1.2658275013336582,2.104626804554965,0.819956678115843,1.8943230735332763,2.256836499223121,4.8812795366911255,1.026092027195336,7,4.5
November 18,was,Washington,23,dal,Dallas,28,2007,0,0,0,0,0,0.8030474924560869,0.09981669937890147,0.6305377865828182,-0.015009024254421993,0.8127156990540099,-0.9957593985455409,0.9072759505027326,1.2701158531408028,0.851592334757264,1.1421905807812636,0.7784353065209064,0.14462648566923897,-0.38126925059903133,0.16526559030416443,5,10.5
November 18,chi,Chicago,23,sea,Seattle,30,2007,0,0,0,0,0,0.9644429947272891,-0.3178385458940806,-0.7117896418828475,-2.2873340084845735,0.5314028632333258,-2.3314215367676767,1.407514326168661,1.9624635686026057,2.2794159996920307,1.4307584905555488,0.24495630515701394,0.8827883831131484,-0.1155473157863589,1.0426441960383626,7,6.0
November 18,nwe,New England,56,buf,Buffalo,10,2007,0,0,1,0,0,-2.920278236526013,-1.3040651638370315,2.6675264960629854,0.2294520078087795,-3.720587307553352,-0.33505379373203026,-2.542850817132161,-2.909700550472885,-1.3182237918383952,-2.4552883080746954,-2.184173735156527,-1.3891871903215,0.5948415629111996,-1.844402598483741,-46,-15.5
November 19,oti,Tennessee,20,den,Denver,34,2007,0,0,0,0,0,-0.541864997730427,-1.098684721824538,-0.9653790367695148,-1.0325784718145659,-0.7852297393245589,-0.14611110987346643,-0.4672577663232418,0.16805057290591963,-1.0942934956126862,-0.13311869454238334,-1.243127686452404,-0.24308841994418962,1.0491503874339136,-0.609466837192504,14,1.0
November 22,gnb,Green Bay,37,det,Detroit,26,2007,0,1,0,1,0,-2.431766566634942,-0.808215227178787,-0.8706984318073225,-1.4537311148081231,-2.0703072896204686,1.1794566205937964,-2.823066569398944,-2.8126315990385464,-1.311203634540016,-2.166720398300412,-0.9506671546114974,-0.22604247348121448,-0.6132446031793045,-0.38432703237966503,-11,-3.0
November 22,clt,Indianapolis,31,atl,Atlanta,13,2007,0,1,0,1,0,-2.7081971916397034,-2.5461578217073892,0.20133831929559132,1.5173349265960143,-3.1954557632169474,-1.1918275467016621,-2.325945885620553,-1.917569277093778,0.12364018769312679,-1.8490286074143354,-2.578536079040144,-2.093257194839459,-1.091658129296591,-1.844402598483741,-18,-14.0
November 25,rai,Oakland,20,kan,Kansas City,17,2007,0,0,0,0,0,0.5108686541776495,-0.5780801466965998,-0.8112312156605986,0.3569149749014088,0.07038117885095696,0.13552154983998999,0.9640004830720401,0.9660439434163514,-0.8352624128950934,0.819956678115843,-0.17404425521588718,-0.06945293445744727,0.14535367870739924,0.12223752844922187,-3,4.0
November 25,was,Washington,13,tam,Tampa Bay,19,2007,0,0,0,0,0,0.5516689253658817,-0.5766845328962105,1.2035935150560022,0.13654387219070344,-0.07902954709448293,-2.8970620109604424,1.8630310642677084,2.169466526892721,1.3415738709989409,1.699286742776734,-0.7762198752186609,-1.0185182311710468,-0.618065543498219,-0.9968330509408383,6,3.0
November 25,oti,Tennessee,6,cin,Cincinnati,35,2007,0,0,0,0,0,-0.4186402099411115,-0.942087214353446,-1.4682646760419003,-0.1016106793659236,-0.29476985394288785,-1.7622183304261325,0.1911513120481867,-0.13173298501138453,-0.11433042312933445,-0.13311869454238334,-0.5807093916242398,-0.6308033255576181,-1.082016248658762,-0.609466837192504,29,1.0
November 25,buf,Buffalo,14,jax,Jacksonville,36,2007,0,0,0,0,0,1.4378677112119056,1.3523182450722953,-0.4306414667650396,-1.1248968092104727,1.7804489552425158,0.9934828801925483,1.3436803504473984,0.7676176887405307,0.13768050228988118,0.687963607894923,0.598094151569339,1.6582181943400038,2.020440260625233,1.1883184361308319,22,8.5
November 25,htx,Houston,17,cle,Cleveland,27,2007,0,0,0,0,0,0.657396332767926,1.8625363810275462,-0.7410799615209667,0.17728125771533643,-0.0023359199669119868,-1.291049198162649,-0.8874335837272039,-1.220933209824831,-0.6113321166693875,-0.7102545140909524,1.5029076674290236,1.6582181943400038,1.5468476748268603,0.8009522223824975,10,3.0
November 25,nor,New Orleans,31,car,Carolina,6,2007,0,0,0,0,0,-0.5280529061365319,0.45849129041173775,0.32298154195924184,-0.3036957425496062,-0.5537890586098595,0.6037217386461575,0.05133585625711998,-0.021798978155608606,1.3415738709989409,-0.05028916298635576,0.08312585554307828,0.6175711235975367,-0.13001013674310236,0.4764994045115065,-25,-3.0
November 25,sfo,San Francisco,37,crd,Arizona,31,2007,0,0,0,0,0,1.0532008877855752,0.4811943620578212,-2.7165453321973874,-2.1668912465771832,1.2224025593121506,-0.635093902880844,0.49749951869355713,2.156601471471281,0.14470065958825942,2.5358665909877938,0.4629067444615503,0.07326667896034272,-1.5604297747760496,0.930074293631943,-6,10.0
November 25,den,Denver,34,chi,Chicago,37,2007,0,0,0,0,0,-0.1987006379651458,-0.8051873393796491,1.2224753201925118,3.5574767793220508,0.7083921131310378,0.42309209646807777,0.46737531305055413,-1.917569277093778,-2.0251154670073985,-1.5067550471958153,1.0106531635364218,-0.773522938975408,-0.8114733735271749,-0.17573939640985137,3,1.0
